"hourstamp","week","day_of_week","metric","value"
"2017-04-08 06:00:00.000","14","6","countCL","10036"
"2017-04-08 06:00:00.000","14","6","countSAI","49279"
"2017-04-08 06:00:00.000","14","6","countUGL","4396"
"2017-04-08 06:00:00.000","14","6","countUL","10660"
"2017-04-08 06:00:00.000","14","6","gtpv1sum","57794"
"2017-04-08 06:00:00.000","14","6","gtpv2sum","127"
"2017-04-08 06:00:00.000","14","6","imsisum","17030"
"2017-04-08 06:00:00.000","14","6","mapsum","76877"
"2017-04-08 06:00:00.000","14","6","usagesum","588488026"
"2017-04-08 07:00:00.000","14","6","countCL","11857"
"2017-04-08 07:00:00.000","14","6","countSAI","52934"
"2017-04-08 07:00:00.000","14","6","countUGL","5144"
"2017-04-08 07:00:00.000","14","6","countUL","11980"
"2017-04-08 07:00:00.000","14","6","gtpv1sum","73547"
"2017-04-08 07:00:00.000","14","6","gtpv2sum","73"
"2017-04-08 07:00:00.000","14","6","imsisum","19516"
"2017-04-08 07:00:00.000","14","6","mapsum","84315"
"2017-04-08 07:00:00.000","14","6","usagesum","631509908"
"2017-04-08 08:00:00.000","14","6","countCL","13293"
"2017-04-08 08:00:00.000","14","6","countSAI","54530"
"2017-04-08 08:00:00.000","14","6","countUGL","5910"
"2017-04-08 08:00:00.000","14","6","countUL","12975"
"2017-04-08 08:00:00.000","14","6","gtpv1sum","72741"
"2017-04-08 08:00:00.000","14","6","gtpv2sum","155"
"2017-04-08 08:00:00.000","14","6","imsisum","20445"
"2017-04-08 08:00:00.000","14","6","mapsum","89621"
"2017-04-08 08:00:00.000","14","6","usagesum","645383776"
"2017-04-08 09:00:00.000","14","6","countCL","13329"
"2017-04-08 09:00:00.000","14","6","countSAI","55723"
"2017-04-08 09:00:00.000","14","6","countUGL","6971"
"2017-04-08 09:00:00.000","14","6","countUL","13261"
"2017-04-08 09:00:00.000","14","6","gtpv1sum","63080"
"2017-04-08 09:00:00.000","14","6","gtpv2sum","116"
"2017-04-08 09:00:00.000","14","6","imsisum","20988"
"2017-04-08 09:00:00.000","14","6","mapsum","91552"
"2017-04-08 09:00:00.000","14","6","usagesum","689555254"
"2017-04-08 10:00:00.000","14","6","countCL","13620"
"2017-04-08 10:00:00.000","14","6","countSAI","53628"
"2017-04-08 10:00:00.000","14","6","countUGL","6324"
"2017-04-08 10:00:00.000","14","6","countUL","13034"
"2017-04-08 10:00:00.000","14","6","gtpv1sum","61192"
"2017-04-08 10:00:00.000","14","6","gtpv2sum","339"
"2017-04-08 10:00:00.000","14","6","imsisum","19072"
"2017-04-08 10:00:00.000","14","6","mapsum","88701"
"2017-04-08 10:00:00.000","14","6","usagesum","686813548"
"2017-04-08 11:00:00.000","14","6","countCL","13338"
"2017-04-08 11:00:00.000","14","6","countSAI","52461"
"2017-04-08 11:00:00.000","14","6","countUGL","5873"
"2017-04-08 11:00:00.000","14","6","countUL","12017"
"2017-04-08 11:00:00.000","14","6","gtpv1sum","62972"
"2017-04-08 11:00:00.000","14","6","gtpv2sum","202"
"2017-04-08 11:00:00.000","14","6","imsisum","19220"
"2017-04-08 11:00:00.000","14","6","mapsum","85832"
"2017-04-08 11:00:00.000","14","6","usagesum","687529282"
"2017-04-08 12:00:00.000","14","6","countCL","13029"
"2017-04-08 12:00:00.000","14","6","countSAI","55324"
"2017-04-08 12:00:00.000","14","6","countUGL","6938"
"2017-04-08 12:00:00.000","14","6","countUL","12227"
"2017-04-08 12:00:00.000","14","6","gtpv1sum","64319"
"2017-04-08 12:00:00.000","14","6","gtpv2sum","214"
"2017-04-08 12:00:00.000","14","6","imsisum","21496"
"2017-04-08 12:00:00.000","14","6","mapsum","89882"
"2017-04-08 12:00:00.000","14","6","usagesum","668329482"
"2017-04-08 13:00:00.000","14","6","countCL","11828"
"2017-04-08 13:00:00.000","14","6","countSAI","50882"
"2017-04-08 13:00:00.000","14","6","countUGL","5332"
"2017-04-08 13:00:00.000","14","6","countUL","11030"
"2017-04-08 13:00:00.000","14","6","gtpv1sum","63323"
"2017-04-08 13:00:00.000","14","6","gtpv2sum","275"
"2017-04-08 13:00:00.000","14","6","imsisum","18431"
"2017-04-08 13:00:00.000","14","6","mapsum","81084"
"2017-04-08 13:00:00.000","14","6","usagesum","667076407"
"2017-04-08 14:00:00.000","14","6","countCL","11740"
"2017-04-08 14:00:00.000","14","6","countSAI","49858"
"2017-04-08 14:00:00.000","14","6","countUGL","4842"
"2017-04-08 14:00:00.000","14","6","countUL","10885"
"2017-04-08 14:00:00.000","14","6","gtpv1sum","62526"
"2017-04-08 14:00:00.000","14","6","gtpv2sum","247"
"2017-04-08 14:00:00.000","14","6","imsisum","17675"
"2017-04-08 14:00:00.000","14","6","mapsum","79245"
"2017-04-08 14:00:00.000","14","6","usagesum","607899589"
"2017-04-08 15:00:00.000","14","6","countCL","11287"
"2017-04-08 15:00:00.000","14","6","countSAI","50093"
"2017-04-08 15:00:00.000","14","6","countUGL","4706"
"2017-04-08 15:00:00.000","14","6","countUL","10790"
"2017-04-08 15:00:00.000","14","6","gtpv1sum","61304"
"2017-04-08 15:00:00.000","14","6","gtpv2sum","91"
"2017-04-08 15:00:00.000","14","6","imsisum","18177"
"2017-04-08 15:00:00.000","14","6","mapsum","78844"
"2017-04-08 15:00:00.000","14","6","usagesum","609634321"
"2017-04-08 16:00:00.000","14","6","countCL","11197"
"2017-04-08 16:00:00.000","14","6","countSAI","48731"
"2017-04-08 16:00:00.000","14","6","countUGL","4798"
"2017-04-08 16:00:00.000","14","6","countUL","10405"
"2017-04-08 16:00:00.000","14","6","gtpv1sum","60600"
"2017-04-08 16:00:00.000","14","6","gtpv2sum","136"
"2017-04-08 16:00:00.000","14","6","imsisum","19003"
"2017-04-08 16:00:00.000","14","6","mapsum","78312"
"2017-04-08 16:00:00.000","14","6","usagesum","538372901"
"2017-04-08 17:00:00.000","14","6","countCL","10161"
"2017-04-08 17:00:00.000","14","6","countSAI","47497"
"2017-04-08 17:00:00.000","14","6","countUGL","4576"
"2017-04-08 17:00:00.000","14","6","countUL","9723"
"2017-04-08 17:00:00.000","14","6","gtpv1sum","60800"
"2017-04-08 17:00:00.000","14","6","gtpv2sum","221"
"2017-04-08 17:00:00.000","14","6","imsisum","17963"
"2017-04-08 17:00:00.000","14","6","mapsum","73904"
"2017-04-08 17:00:00.000","14","6","usagesum","543863587"
"2017-04-08 18:00:00.000","14","6","countCL","8799"
"2017-04-08 18:00:00.000","14","6","countSAI","44190"
"2017-04-08 18:00:00.000","14","6","countUGL","3772"
"2017-04-08 18:00:00.000","14","6","countUL","8935"
"2017-04-08 18:00:00.000","14","6","gtpv1sum","58319"
"2017-04-08 18:00:00.000","14","6","gtpv2sum","88"
"2017-04-08 18:00:00.000","14","6","imsisum","16482"
"2017-04-08 18:00:00.000","14","6","mapsum","67425"
"2017-04-08 18:00:00.000","14","6","usagesum","525067623"
"2017-04-08 19:00:00.000","14","6","countCL","7840"
"2017-04-08 19:00:00.000","14","6","countSAI","42226"
"2017-04-08 19:00:00.000","14","6","countUGL","3356"
"2017-04-08 19:00:00.000","14","6","countUL","8224"
"2017-04-08 19:00:00.000","14","6","gtpv1sum","60065"
"2017-04-08 19:00:00.000","14","6","gtpv2sum","83"
"2017-04-08 19:00:00.000","14","6","imsisum","16035"
"2017-04-08 19:00:00.000","14","6","mapsum","63315"
"2017-04-08 19:00:00.000","14","6","usagesum","595152813"
"2017-04-08 20:00:00.000","14","6","countCL","7241"
"2017-04-08 20:00:00.000","14","6","countSAI","40492"
"2017-04-08 20:00:00.000","14","6","countUGL","2816"
"2017-04-08 20:00:00.000","14","6","countUL","7770"
"2017-04-08 20:00:00.000","14","6","gtpv1sum","55022"
"2017-04-08 20:00:00.000","14","6","gtpv2sum","58"
"2017-04-08 20:00:00.000","14","6","imsisum","16039"
"2017-04-08 20:00:00.000","14","6","mapsum","60264"
"2017-04-08 20:00:00.000","14","6","usagesum","455292700"
"2017-04-08 21:00:00.000","14","6","countCL","6490"
"2017-04-08 21:00:00.000","14","6","countSAI","38481"
"2017-04-08 21:00:00.000","14","6","countUGL","2451"
"2017-04-08 21:00:00.000","14","6","countUL","7245"
"2017-04-08 21:00:00.000","14","6","gtpv1sum","53124"
"2017-04-08 21:00:00.000","14","6","gtpv2sum","42"
"2017-04-08 21:00:00.000","14","6","imsisum","15661"
"2017-04-08 21:00:00.000","14","6","mapsum","57441"
"2017-04-08 21:00:00.000","14","6","usagesum","466020555"
"2017-04-08 22:00:00.000","14","6","countCL","6258"
"2017-04-08 22:00:00.000","14","6","countSAI","38500"
"2017-04-08 22:00:00.000","14","6","countUGL","2696"
"2017-04-08 22:00:00.000","14","6","countUL","7042"
"2017-04-08 22:00:00.000","14","6","gtpv1sum","52582"
"2017-04-08 22:00:00.000","14","6","gtpv2sum","18"
"2017-04-08 22:00:00.000","14","6","imsisum","15114"
"2017-04-08 22:00:00.000","14","6","mapsum","56450"
"2017-04-08 22:00:00.000","14","6","usagesum","489962544"
"2017-04-08 23:00:00.000","14","6","countCL","6440"
"2017-04-08 23:00:00.000","14","6","countSAI","43416"
"2017-04-08 23:00:00.000","14","6","countUGL","3646"
"2017-04-08 23:00:00.000","14","6","countUL","8513"
"2017-04-08 23:00:00.000","14","6","gtpv1sum","55963"
"2017-04-08 23:00:00.000","14","6","gtpv2sum","9"
"2017-04-08 23:00:00.000","14","6","imsisum","17776"
"2017-04-08 23:00:00.000","14","6","mapsum","64337"
"2017-04-08 23:00:00.000","14","6","usagesum","590697310"
"2017-04-09 00:00:00.000","14","7","countCL","5897"
"2017-04-09 00:00:00.000","14","7","countSAI","42214"
"2017-04-09 00:00:00.000","14","7","countUGL","2819"
"2017-04-09 00:00:00.000","14","7","countUL","6966"
"2017-04-09 00:00:00.000","14","7","gtpv1sum","57793"
"2017-04-09 00:00:00.000","14","7","gtpv2sum","12"
"2017-04-09 00:00:00.000","14","7","imsisum","17582"
"2017-04-09 00:00:00.000","14","7","mapsum","62055"
"2017-04-09 00:00:00.000","14","7","usagesum","502816224"
"2017-04-09 01:00:00.000","14","7","countCL","5958"
"2017-04-09 01:00:00.000","14","7","countSAI","40205"
"2017-04-09 01:00:00.000","14","7","countUGL","2616"
"2017-04-09 01:00:00.000","14","7","countUL","6895"
"2017-04-09 01:00:00.000","14","7","gtpv1sum","55887"
"2017-04-09 01:00:00.000","14","7","gtpv2sum","2"
"2017-04-09 01:00:00.000","14","7","imsisum","15544"
"2017-04-09 01:00:00.000","14","7","mapsum","58271"
"2017-04-09 01:00:00.000","14","7","usagesum","537299121"
"2017-04-09 02:00:00.000","14","7","countCL","6020"
"2017-04-09 02:00:00.000","14","7","countSAI","38311"
"2017-04-09 02:00:00.000","14","7","countUGL","2545"
"2017-04-09 02:00:00.000","14","7","countUL","6784"
"2017-04-09 02:00:00.000","14","7","gtpv1sum","52263"
"2017-04-09 02:00:00.000","14","7","gtpv2sum","3"
"2017-04-09 02:00:00.000","14","7","imsisum","15296"
"2017-04-09 02:00:00.000","14","7","mapsum","56758"
"2017-04-09 02:00:00.000","14","7","usagesum","587515417"
"2017-04-09 03:00:00.000","14","7","countCL","6239"
"2017-04-09 03:00:00.000","14","7","countSAI","39790"
"2017-04-09 03:00:00.000","14","7","countUGL","2911"
"2017-04-09 03:00:00.000","14","7","countUL","6970"
"2017-04-09 03:00:00.000","14","7","gtpv1sum","52159"
"2017-04-09 03:00:00.000","14","7","gtpv2sum","1"
"2017-04-09 03:00:00.000","14","7","imsisum","14722"
"2017-04-09 03:00:00.000","14","7","mapsum","57934"
"2017-04-09 03:00:00.000","14","7","usagesum","869731027"
"2017-04-09 04:00:00.000","14","7","countCL","7043"
"2017-04-09 04:00:00.000","14","7","countSAI","40795"
"2017-04-09 04:00:00.000","14","7","countUGL","3370"
"2017-04-09 04:00:00.000","14","7","countUL","7657"
"2017-04-09 04:00:00.000","14","7","gtpv1sum","52317"
"2017-04-09 04:00:00.000","14","7","gtpv2sum","2"
"2017-04-09 04:00:00.000","14","7","imsisum","15738"
"2017-04-09 04:00:00.000","14","7","mapsum","61220"
"2017-04-09 04:00:00.000","14","7","usagesum","781258139"
"2017-04-09 05:00:00.000","14","7","countCL","7381"
"2017-04-09 05:00:00.000","14","7","countSAI","41801"
"2017-04-09 05:00:00.000","14","7","countUGL","3402"
"2017-04-09 05:00:00.000","14","7","countUL","7855"
"2017-04-09 05:00:00.000","14","7","gtpv1sum","52084"
"2017-04-09 05:00:00.000","14","7","gtpv2sum","9"
"2017-04-09 05:00:00.000","14","7","imsisum","15580"
"2017-04-09 05:00:00.000","14","7","mapsum","62586"
"2017-04-09 05:00:00.000","14","7","usagesum","689712281"
"2017-04-09 06:00:00.000","14","7","countCL","8104"
"2017-04-09 06:00:00.000","14","7","countSAI","42081"
"2017-04-09 06:00:00.000","14","7","countUGL","3510"
"2017-04-09 06:00:00.000","14","7","countUL","8430"
"2017-04-09 06:00:00.000","14","7","gtpv1sum","51076"
"2017-04-09 06:00:00.000","14","7","gtpv2sum","22"
"2017-04-09 06:00:00.000","14","7","imsisum","15143"
"2017-04-09 06:00:00.000","14","7","mapsum","63934"
"2017-04-09 06:00:00.000","14","7","usagesum","747580682"
"2017-04-09 07:00:00.000","14","7","countCL","9295"
"2017-04-09 07:00:00.000","14","7","countSAI","45231"
"2017-04-09 07:00:00.000","14","7","countUGL","3962"
"2017-04-09 07:00:00.000","14","7","countUL","9371"
"2017-04-09 07:00:00.000","14","7","gtpv1sum","62360"
"2017-04-09 07:00:00.000","14","7","gtpv2sum","107"
"2017-04-09 07:00:00.000","14","7","imsisum","16592"
"2017-04-09 07:00:00.000","14","7","mapsum","69469"
"2017-04-09 07:00:00.000","14","7","usagesum","1024822604"
"2017-04-09 08:00:00.000","14","7","countCL","10940"
"2017-04-09 08:00:00.000","14","7","countSAI","48501"
"2017-04-09 08:00:00.000","14","7","countUGL","4848"
"2017-04-09 08:00:00.000","14","7","countUL","10432"
"2017-04-09 08:00:00.000","14","7","gtpv1sum","67337"
"2017-04-09 08:00:00.000","14","7","gtpv2sum","40"
"2017-04-09 08:00:00.000","14","7","imsisum","18580"
"2017-04-09 08:00:00.000","14","7","mapsum","76978"
"2017-04-09 08:00:00.000","14","7","usagesum","1312843787"
"2017-04-09 09:00:00.000","14","7","countCL","11675"
"2017-04-09 09:00:00.000","14","7","countSAI","51374"
"2017-04-09 09:00:00.000","14","7","countUGL","6389"
"2017-04-09 09:00:00.000","14","7","countUL","11134"
"2017-04-09 09:00:00.000","14","7","gtpv1sum","59855"
"2017-04-09 09:00:00.000","14","7","gtpv2sum","24"
"2017-04-09 09:00:00.000","14","7","imsisum","19502"
"2017-04-09 09:00:00.000","14","7","mapsum","82475"
"2017-04-09 09:00:00.000","14","7","usagesum","825265919"
"2017-04-09 10:00:00.000","14","7","countCL","12026"
"2017-04-09 10:00:00.000","14","7","countSAI","50458"
"2017-04-09 10:00:00.000","14","7","countUGL","5414"
"2017-04-09 10:00:00.000","14","7","countUL","11286"
"2017-04-09 10:00:00.000","14","7","gtpv1sum","59352"
"2017-04-09 10:00:00.000","14","7","gtpv2sum","64"
"2017-04-09 10:00:00.000","14","7","imsisum","17993"
"2017-04-09 10:00:00.000","14","7","mapsum","80923"
"2017-04-09 10:00:00.000","14","7","usagesum","705416343"
"2017-04-09 11:00:00.000","14","7","countCL","11288"
"2017-04-09 11:00:00.000","14","7","countSAI","45874"
"2017-04-09 11:00:00.000","14","7","countUGL","4932"
"2017-04-09 11:00:00.000","14","7","countUL","10354"
"2017-04-09 11:00:00.000","14","7","gtpv1sum","56814"
"2017-04-09 11:00:00.000","14","7","gtpv2sum","62"
"2017-04-09 11:00:00.000","14","7","imsisum","17580"
"2017-04-09 11:00:00.000","14","7","mapsum","74131"
"2017-04-09 11:00:00.000","14","7","usagesum","770448808"
"2017-04-09 12:00:00.000","14","7","countCL","12447"
"2017-04-09 12:00:00.000","14","7","countSAI","52546"
"2017-04-09 12:00:00.000","14","7","countUGL","6705"
"2017-04-09 12:00:00.000","14","7","countUL","11312"
"2017-04-09 12:00:00.000","14","7","gtpv1sum","61007"
"2017-04-09 12:00:00.000","14","7","gtpv2sum","53"
"2017-04-09 12:00:00.000","14","7","imsisum","20258"
"2017-04-09 12:00:00.000","14","7","mapsum","84895"
"2017-04-09 12:00:00.000","14","7","usagesum","804801375"
"2017-04-09 13:00:00.000","14","7","countCL","11948"
"2017-04-09 13:00:00.000","14","7","countSAI","49487"
"2017-04-09 13:00:00.000","14","7","countUGL","5282"
"2017-04-09 13:00:00.000","14","7","countUL","11072"
"2017-04-09 13:00:00.000","14","7","gtpv1sum","62018"
"2017-04-09 13:00:00.000","14","7","gtpv2sum","55"
"2017-04-09 13:00:00.000","14","7","imsisum","17477"
"2017-04-09 13:00:00.000","14","7","mapsum","79704"
"2017-04-09 13:00:00.000","14","7","usagesum","730895520"
"2017-04-09 14:00:00.000","14","7","countCL","11990"
"2017-04-09 14:00:00.000","14","7","countSAI","48508"
"2017-04-09 14:00:00.000","14","7","countUGL","5060"
"2017-04-09 14:00:00.000","14","7","countUL","10841"
"2017-04-09 14:00:00.000","14","7","gtpv1sum","59933"
"2017-04-09 14:00:00.000","14","7","gtpv2sum","6"
"2017-04-09 14:00:00.000","14","7","imsisum","17176"
"2017-04-09 14:00:00.000","14","7","mapsum","78242"
"2017-04-09 14:00:00.000","14","7","usagesum","755475185"
"2017-04-09 15:00:00.000","14","7","countCL","11245"
"2017-04-09 15:00:00.000","14","7","countSAI","48351"
"2017-04-09 15:00:00.000","14","7","countUGL","4848"
"2017-04-09 15:00:00.000","14","7","countUL","10416"
"2017-04-09 15:00:00.000","14","7","gtpv1sum","59716"
"2017-04-09 15:00:00.000","14","7","gtpv2sum","83"
"2017-04-09 15:00:00.000","14","7","imsisum","17091"
"2017-04-09 15:00:00.000","14","7","mapsum","76442"
"2017-04-09 15:00:00.000","14","7","usagesum","793218623"
"2017-04-09 16:00:00.000","14","7","countCL","11128"
"2017-04-09 16:00:00.000","14","7","countSAI","48133"
"2017-04-09 16:00:00.000","14","7","countUGL","4763"
"2017-04-09 16:00:00.000","14","7","countUL","10325"
"2017-04-09 16:00:00.000","14","7","gtpv1sum","59663"
"2017-04-09 16:00:00.000","14","7","gtpv2sum","163"
"2017-04-09 16:00:00.000","14","7","imsisum","18479"
"2017-04-09 16:00:00.000","14","7","mapsum","77261"
"2017-04-09 16:00:00.000","14","7","usagesum","727910458"
"2017-04-09 17:00:00.000","14","7","countCL","10263"
"2017-04-09 17:00:00.000","14","7","countSAI","47146"
"2017-04-09 17:00:00.000","14","7","countUGL","4576"
"2017-04-09 17:00:00.000","14","7","countUL","9847"
"2017-04-09 17:00:00.000","14","7","gtpv1sum","60410"
"2017-04-09 17:00:00.000","14","7","gtpv2sum","97"
"2017-04-09 17:00:00.000","14","7","imsisum","17481"
"2017-04-09 17:00:00.000","14","7","mapsum","73642"
"2017-04-09 17:00:00.000","14","7","usagesum","656781788"
"2017-04-09 18:00:00.000","14","7","countCL","9288"
"2017-04-09 18:00:00.000","14","7","countSAI","44779"
"2017-04-09 18:00:00.000","14","7","countUGL","3903"
"2017-04-09 18:00:00.000","14","7","countUL","9423"
"2017-04-09 18:00:00.000","14","7","gtpv1sum","57457"
"2017-04-09 18:00:00.000","14","7","gtpv2sum","28"
"2017-04-09 18:00:00.000","14","7","imsisum","16502"
"2017-04-09 18:00:00.000","14","7","mapsum","69243"
"2017-04-09 18:00:00.000","14","7","usagesum","671045608"
"2017-04-09 19:00:00.000","14","7","countCL","8224"
"2017-04-09 19:00:00.000","14","7","countSAI","43810"
"2017-04-09 19:00:00.000","14","7","countUGL","3287"
"2017-04-09 19:00:00.000","14","7","countUL","8577"
"2017-04-09 19:00:00.000","14","7","gtpv1sum","59252"
"2017-04-09 19:00:00.000","14","7","gtpv2sum","101"
"2017-04-09 19:00:00.000","14","7","imsisum","16048"
"2017-04-09 19:00:00.000","14","7","mapsum","65520"
"2017-04-09 19:00:00.000","14","7","usagesum","661047156"
"2017-04-09 20:00:00.000","14","7","countCL","7480"
"2017-04-09 20:00:00.000","14","7","countSAI","41931"
"2017-04-09 20:00:00.000","14","7","countUGL","2933"
"2017-04-09 20:00:00.000","14","7","countUL","8178"
"2017-04-09 20:00:00.000","14","7","gtpv1sum","55702"
"2017-04-09 20:00:00.000","14","7","gtpv2sum","99"
"2017-04-09 20:00:00.000","14","7","imsisum","16034"
"2017-04-09 20:00:00.000","14","7","mapsum","62402"
"2017-04-09 20:00:00.000","14","7","usagesum","506844812"
"2017-04-09 21:00:00.000","14","7","countCL","6291"
"2017-04-09 21:00:00.000","14","7","countSAI","38649"
"2017-04-09 21:00:00.000","14","7","countUGL","2407"
"2017-04-09 21:00:00.000","14","7","countUL","7299"
"2017-04-09 21:00:00.000","14","7","gtpv1sum","53378"
"2017-04-09 21:00:00.000","14","7","gtpv2sum","101"
"2017-04-09 21:00:00.000","14","7","imsisum","15458"
"2017-04-09 21:00:00.000","14","7","mapsum","57276"
"2017-04-09 21:00:00.000","14","7","usagesum","512711958"
"2017-04-09 22:00:00.000","14","7","countCL","6420"
"2017-04-09 22:00:00.000","14","7","countSAI","38642"
"2017-04-09 22:00:00.000","14","7","countUGL","2993"
"2017-04-09 22:00:00.000","14","7","countUL","7090"
"2017-04-09 22:00:00.000","14","7","gtpv1sum","53766"
"2017-04-09 22:00:00.000","14","7","gtpv2sum","29"
"2017-04-09 22:00:00.000","14","7","imsisum","15300"
"2017-04-09 22:00:00.000","14","7","mapsum","57188"
"2017-04-09 22:00:00.000","14","7","usagesum","499901176"
"2017-04-09 23:00:00.000","14","7","countCL","6226"
"2017-04-09 23:00:00.000","14","7","countSAI","40467"
"2017-04-09 23:00:00.000","14","7","countUGL","3043"
"2017-04-09 23:00:00.000","14","7","countUL","6978"
"2017-04-09 23:00:00.000","14","7","gtpv1sum","56148"
"2017-04-09 23:00:00.000","14","7","gtpv2sum","10"
"2017-04-09 23:00:00.000","14","7","imsisum","15631"
"2017-04-09 23:00:00.000","14","7","mapsum","58831"
"2017-04-09 23:00:00.000","14","7","usagesum","539161451"
"2017-04-10 00:00:00.000","15","1","countCL","6447"
"2017-04-10 00:00:00.000","15","1","countSAI","42454"
"2017-04-10 00:00:00.000","15","1","countUGL","2867"
"2017-04-10 00:00:00.000","15","1","countUL","7325"
"2017-04-10 00:00:00.000","15","1","gtpv1sum","60019"
"2017-04-10 00:00:00.000","15","1","gtpv2sum","4"
"2017-04-10 00:00:00.000","15","1","imsisum","17339"
"2017-04-10 00:00:00.000","15","1","mapsum","62788"
"2017-04-10 00:00:00.000","15","1","usagesum","533926401"
"2017-04-10 01:00:00.000","15","1","countCL","6527"
"2017-04-10 01:00:00.000","15","1","countSAI","40060"
"2017-04-10 01:00:00.000","15","1","countUGL","2922"
"2017-04-10 01:00:00.000","15","1","countUL","7421"
"2017-04-10 01:00:00.000","15","1","gtpv1sum","57908"
"2017-04-10 01:00:00.000","15","1","gtpv2sum","2"
"2017-04-10 01:00:00.000","15","1","imsisum","16584"
"2017-04-10 01:00:00.000","15","1","mapsum","60249"
"2017-04-10 01:00:00.000","15","1","usagesum","539784307"
"2017-04-10 02:00:00.000","15","1","countCL","7479"
"2017-04-10 02:00:00.000","15","1","countSAI","40115"
"2017-04-10 02:00:00.000","15","1","countUGL","3216"
"2017-04-10 02:00:00.000","15","1","countUL","8036"
"2017-04-10 02:00:00.000","15","1","gtpv1sum","52790"
"2017-04-10 02:00:00.000","15","1","gtpv2sum","4"
"2017-04-10 02:00:00.000","15","1","imsisum","15898"
"2017-04-10 02:00:00.000","15","1","mapsum","62175"
"2017-04-10 02:00:00.000","15","1","usagesum","539674745"
"2017-04-10 03:00:00.000","15","1","countCL","9392"
"2017-04-10 03:00:00.000","15","1","countSAI","46571"
"2017-04-10 03:00:00.000","15","1","countUGL","4326"
"2017-04-10 03:00:00.000","15","1","countUL","9551"
"2017-04-10 03:00:00.000","15","1","gtpv1sum","55295"
"2017-04-10 03:00:00.000","15","1","gtpv2sum","66"
"2017-04-10 03:00:00.000","15","1","imsisum","17661"
"2017-04-10 03:00:00.000","15","1","mapsum","72305"
"2017-04-10 03:00:00.000","15","1","usagesum","657524276"
"2017-04-10 04:00:00.000","15","1","countCL","13097"
"2017-04-10 04:00:00.000","15","1","countSAI","55296"
"2017-04-10 04:00:00.000","15","1","countUGL","6426"
"2017-04-10 04:00:00.000","15","1","countUL","12064"
"2017-04-10 04:00:00.000","15","1","gtpv1sum","64294"
"2017-04-10 04:00:00.000","15","1","gtpv2sum","211"
"2017-04-10 04:00:00.000","15","1","imsisum","20425"
"2017-04-10 04:00:00.000","15","1","mapsum","89371"
"2017-04-10 04:00:00.000","15","1","usagesum","781833123"
"2017-04-10 05:00:00.000","15","1","countCL","15643"
"2017-04-10 05:00:00.000","15","1","countSAI","60278"
"2017-04-10 05:00:00.000","15","1","countUGL","7445"
"2017-04-10 05:00:00.000","15","1","countUL","13420"
"2017-04-10 05:00:00.000","15","1","gtpv1sum","70725"
"2017-04-10 05:00:00.000","15","1","gtpv2sum","401"
"2017-04-10 05:00:00.000","15","1","imsisum","21412"
"2017-04-10 05:00:00.000","15","1","mapsum","98997"
"2017-04-10 05:00:00.000","15","1","usagesum","892496618"
"2017-04-10 06:00:00.000","15","1","countCL","17153"
"2017-04-10 06:00:00.000","15","1","countSAI","62341"
"2017-04-10 06:00:00.000","15","1","countUGL","7909"
"2017-04-10 06:00:00.000","15","1","countUL","14575"
"2017-04-10 06:00:00.000","15","1","gtpv1sum","70536"
"2017-04-10 06:00:00.000","15","1","gtpv2sum","270"
"2017-04-10 06:00:00.000","15","1","imsisum","21196"
"2017-04-10 06:00:00.000","15","1","mapsum","104146"
"2017-04-10 06:00:00.000","15","1","usagesum","1032374166"
"2017-04-10 07:00:00.000","15","1","countCL","16972"
"2017-04-10 07:00:00.000","15","1","countSAI","62025"
"2017-04-10 07:00:00.000","15","1","countUGL","7810"
"2017-04-10 07:00:00.000","15","1","countUL","14637"
"2017-04-10 07:00:00.000","15","1","gtpv1sum","74774"
"2017-04-10 07:00:00.000","15","1","gtpv2sum","175"
"2017-04-10 07:00:00.000","15","1","imsisum","21764"
"2017-04-10 07:00:00.000","15","1","mapsum","103497"
"2017-04-10 07:00:00.000","15","1","usagesum","906836026"
"2017-04-10 08:00:00.000","15","1","countCL","17231"
"2017-04-10 08:00:00.000","15","1","countSAI","64564"
"2017-04-10 08:00:00.000","15","1","countUGL","7848"
"2017-04-10 08:00:00.000","15","1","countUL","14751"
"2017-04-10 08:00:00.000","15","1","gtpv1sum","82333"
"2017-04-10 08:00:00.000","15","1","gtpv2sum","136"
"2017-04-10 08:00:00.000","15","1","imsisum","23092"
"2017-04-10 08:00:00.000","15","1","mapsum","106937"
"2017-04-10 08:00:00.000","15","1","usagesum","951306410"
"2017-04-10 09:00:00.000","15","1","countCL","17988"
"2017-04-10 09:00:00.000","15","1","countSAI","67214"
"2017-04-10 09:00:00.000","15","1","countUGL","9146"
"2017-04-10 09:00:00.000","15","1","countUL","15556"
"2017-04-10 09:00:00.000","15","1","gtpv1sum","75086"
"2017-04-10 09:00:00.000","15","1","gtpv2sum","180"
"2017-04-10 09:00:00.000","15","1","imsisum","23820"
"2017-04-10 09:00:00.000","15","1","mapsum","111842"
"2017-04-10 09:00:00.000","15","1","usagesum","1036303053"
"2017-04-10 10:00:00.000","15","1","countCL","17158"
"2017-04-10 10:00:00.000","15","1","countSAI","63743"
"2017-04-10 10:00:00.000","15","1","countUGL","7792"
"2017-04-10 10:00:00.000","15","1","countUL","14927"
"2017-04-10 10:00:00.000","15","1","gtpv1sum","72398"
"2017-04-10 10:00:00.000","15","1","gtpv2sum","261"
